constraint_id,h1_band,proj_v1,proj_v2,proj_v3,proj_v4,efrac_v1,efrac_v2,efrac_v3,efrac_v4
ai_banal_capture,0,-0.9533461853407827,0.3237823480149355,0.34786595376544155,0.03533298276358946,-5.584638493752696e-15,0.0035125874422724888,0.7980688718459489,0.1984185407117842
ai_driven_surveillance_sensor_layer,0,-1.1177165439191394,0.3796065525819142,0.4078434901341583,0.04142549336478814,-5.5845946245652795e-15,0.003512551538110606,0.7980646714969695,0.19842277696492552
ai_evaluators_matching,5,-1.170975455973531,0.17896099981883537,0.14761823881609112,0.1402183057887181,-2.576843973207901e-15,0.00032819831137399715,0.04395368576338785,0.9557181159252407
ai_performance_watermark,0,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
ai_professional_displacement,0,-1.170975455973531,0.17896099981883537,0.14761823881609112,0.1402183057887181,-2.576843973207901e-15,0.00032819831137399715,0.04395368576338785,0.9557181159252407
ai_religion_regulation,0,-0.9533461853407827,0.3237823480149355,0.34786595376544155,0.03533298276358946,-5.584638493752696e-15,0.0035125874422724888,0.7980688718459489,0.1984185407117842
ai_scholar_citation_trap,0,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
ai_superpowers_race_2026,0,-1.176033095598477,0.17580560771851908,0.1564223487291704,0.0524822110798934,-1.4159795036519278e-14,0.0017254816136691316,0.26886743627467824,0.7294070821116668
ai_task_horizon_reliability,6,-0.7715512313357434,0.344671817928269,0.17115996877439643,0.02712465714930714,-1.1644569851706578e-14,0.012671629649723435,0.6150650240406065,0.37226334630968166
ai_training_data_dependency,0,-0.8520231506876077,0.29197257939305404,0.3071781366585639,0.0785357670485302,-2.7784372129194085e-15,0.0017791351433405253,0.3876154870894801,0.6106053777671823
airport_slot_use_it_or_lose_it,3,-1.0462444166893086,0.1626908966114112,0.12608824658390969,0.1880910919012863,-1.174116195000383e-15,0.0001548097416067132,0.018302765000910565,0.9815424252574839
algeria_france_colonial_legacy,6,-0.8810452631272322,0.37105089758266,0.22552901771092349,0.035390102168738585,-8.847200391685042e-15,0.00855664284604147,0.6222100204957642,0.3692333366582031
algorithmic_bias,0,-1.0444462185823695,0.16381276778496276,0.12295802479015133,0.21928486827029997,-8.656597178066575e-16,0.00011611746613633575,0.0128769059045653,0.9870069766292993
algorithmic_epistemic_capture,0,-1.0842973477395164,0.23581994731179487,0.0012654973409526337,0.029465992879792447,-5.164985550654673e-14,0.013321723174918022,7.551226811269195e-05,0.9866027645570209
alignment_tax_tradeoff,0,-0.9472545045474109,0.3275828642395883,0.33726183183557723,0.1410068390793045,-1.4087112739667004e-15,0.0009186667385182146,0.1916662925297213,0.8074150407317618
alternative_sovereignty_scaffold,0,-0.5468922492719742,0.09787872085310577,0.039222300969761904,0.38699972675318234,-7.717265632876988e-17,1.3479180568097513e-05,0.00042603842376820266,0.9995604823956638
altruistic_misery_paradox_2026,0,-0.9721286829888861,0.21142459796327703,0.0011346387026365944,0.026417696102694052,-5.165020870988508e-14,0.013321790566952369,7.552008566555823e-05,0.9866026893474337
alzheimers_levetiracetam,5,-0.8438687669292269,0.2970599877499547,0.2929833548619111,0.21999182931691308,-5.296775924540106e-16,0.0003579126934042574,0.06852836828629799,0.9311137190202983
amish_technological_renunciation,3,-1.2687283778245981,0.18023069595768973,0.1573861729130214,0.05606093474035315,-1.489672119451022e-14,0.0016392225133519446,0.24604200245965627,0.7523187750270066
ancestral_pueblo_hydrology,0,-1.1165042395242126,0.38036289269204454,0.4057331655692364,0.06245563016706634,-4.478132654015137e-15,0.00283399769960409,0.6347167236926957,0.36244927860770465
ancient_grudge_verona,0,-0.9523121441723569,0.32442747213927203,0.3460659417486565,0.053270744370479794,-4.4781536874348765e-15,0.0028340179920727008,0.6347179644570927,0.36244801755083894
anticipatory_capacity_failure,5,-1.176033095598477,0.17580560771851908,0.1564223487291704,0.0524822110798934,-1.4159795036519278e-14,0.0017254816136691316,0.26886743627467824,0.7294070821116668
antifragility,0,-0.5580852361870552,0.09108232584647481,0.0458081311198848,0.05240678988202475,-4.24693190714123e-15,0.0006168356466692011,0.030710161424051266,0.9686730029292837
antikythera_knowledge_loss,0,-0.5099509150249829,-0.34769766972337673,0.35104991190269047,0.030238921975319837,-1.6608061854566636e-15,0.004210103492496166,0.8447392248896204,0.15105067161788507
apartheid_nuclear_program,5,-1.1165042395242126,0.38036289269204454,0.4057331655692364,0.06245563016706634,-4.478132654015137e-15,0.00283399769960409,0.6347167236926957,0.36244927860770465
ape_cognition_framework,0,-0.853797256075973,0.2908657393366836,0.31026641893939594,0.04775993288088355,-4.478151080995807e-15,0.002834010007081781,0.6347190007806824,0.3624469892122403
appropriations_brinkmanship,6,-0.9528550029096244,0.3240887900072527,0.34701092564323965,0.04385364289264695,-5.056426080250589e-15,0.003189664854547414,0.7197787889000349,0.2770315462454228
arctic_geopolitical_flashpoint,5,-0.9412380777324816,0.331336430537654,0.3267887086218606,0.2453752464762603,-5.296785291948394e-16,0.00035791407710221104,0.06852833782084734,0.931113748102051
arg_ev_tariff,5,-0.8520231506876077,0.29197257939305404,0.3071781366585639,0.0785357670485302,-2.7784372129194085e-15,0.0017791351433405253,0.3876154870894801,0.6106053777671823
armra_colostrum_regulation,3,-1.0300085568292283,0.17282022723664073,0.09782559733613426,0.46973846972892713,-1.8554459772765548e-16,2.8482807931097285e-05,0.001796364181380464,0.9981751530106887
arrows_impossibility_theorem,0,-1.0511217329027922,0.1596480058180729,0.1345784576722123,0.10348311091338204,-3.725454352867579e-15,0.00046862690645505943,0.06554612622693803,0.9339852468666106
artificial_scarcity_scaffold,0,-0.5677407488053884,0.08487162750333292,0.0755144243764232,0.02533577573175244,-1.4160186195104529e-14,0.0017255235900219144,0.2688755954914372,0.7293988809185551
artificial_snow_2026,0,-1.0155105759165182,0.2824436137012897,0.2924939468471535,0.053047993362916795,-6.248251022637371e-15,0.0026356036190414733,0.5563473892470203,0.4410170071339445
asean_ceasefire_2011,0,-0.7707384041579466,0.3460432332191947,0.3806736785608071,0.048052684495775905,-2.7512695537508012e-15,0.003024174690365088,0.7203566374475917,0.27661918786204587
asshole_filter_2015,5,-0.9904801469427791,0.19941890753759953,0.03217330609136363,0.031022022207970693,-3.7415667408237655e-14,0.008270306800942632,0.04237171565242429,0.9493579775466705
asymmetric_burden_distribution,0,-0.9069756583049653,0.35408700315431907,0.26938627690299866,0.041895958907848974,-6.635305162381137e-15,0.005514633050962574,0.6282656210062221,0.366219745942822
asymmetric_computational_difficulty,0,-1.2806959127276396,0.4362985911533423,0.46539967821849165,0.07163940295291515,-4.4781731654659874e-15,0.0028340236247462176,0.6347222384637734,0.36244373791148476
atrophied_optimization_piton,0,-0.36536761472964396,0.054316391088347425,0.04922689334519816,0.009496645696694466,-2.6969681151592057e-14,0.0032501584522980223,0.5254643913449935,0.4712854502027355
attention_as_bottleneck_resource,0,-0.8547242820811383,0.29028738050718955,0.3118801438085033,0.03167858912804629,-5.584578857667388e-15,0.003512543127161702,0.7980617871445408,0.19842566972830317
attention_market_cannibalization,0,-0.9533461853407827,0.3237823480149355,0.34786595376544155,0.03533298276358946,-5.584638493752696e-15,0.0035125874422724888,0.7980688718459489,0.1984185407117842
attribution_ambiguity_triplet_sc,0,-0.7705046375927496,0.1151831049159259,0.10248392475640473,0.03438458831388831,-1.4159964017488398e-14,0.0017255049407949787,0.26887217152015264,0.7294023235390665
attritional_warfare_doctrine_ru_ua_2026,5,-1.2806959127276396,0.4362985911533423,0.46539967821849165,0.07163940295291515,-4.4781731654659874e-15,0.0028340236247462176,0.6347222384637734,0.36244373791148476
au_social_media_ban_u16,0,-0.8438687669292269,0.2970599877499547,0.2929833548619111,0.21999182931691308,-5.296775924540106e-16,0.0003579126934042574,0.06852836828629799,0.9311137190202983
australia_social_ban_2026,0,-0.8492628462038035,0.2936946955595961,0.3023731236740263,0.12641943484125523,-1.4087199131874208e-15,0.0009186701776864633,0.19166795008230714,0.8074133797400078
authoritarian_power_paradox,0,-0.9533461853407827,0.3237823480149355,0.34786595376544155,0.03533298276358946,-5.584638493752696e-15,0.0035125874422724888,0.7980688718459489,0.1984185407117842
automatic_enrollment_defaults,3,-0.64599748616068,0.09888849675529447,0.08871628531338152,0.028965267938594965,-1.3817384691001925e-14,0.0017655611014408563,0.2797007378973666,0.7185337010012063
availability_heuristic,0,-1.176033095598477,0.17580560771851908,0.1564223487291704,0.0524822110798934,-1.4159795036519278e-14,0.0017254816136691316,0.26886743627467824,0.7294070821116668
average_is_over_2026,0,-1.1777156944381504,0.17475585734474394,0.15935134055591865,0.023293763087985184,-3.345782227539777e-14,0.004017049983835009,0.657432105149365,0.3385508448668334
awareness_without_leverage,0,-0.8547242820811383,0.29028738050718955,0.3118801438085033,0.03167858912804629,-5.584578857667388e-15,0.003512543127161702,0.7980617871445408,0.19842566972830317
axiom_of_choice_determinacy,4,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
axiom_reasoner_2026,0,-0.9523121441723569,0.32442747213927203,0.3460659417486565,0.053270744370479794,-4.4781536874348765e-15,0.0028340179920727008,0.6347179644570927,0.36244801755083894
banach_fixed_point,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
banach_fixed_point_theorem,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
banach_tarski_paradox,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
bangladesh_july_national_charter,0,-0.9523121441723569,0.32442747213927203,0.3460659417486565,0.053270744370479794,-4.4781536874348765e-15,0.0028340179920727008,0.6347179644570927,0.36244801755083894
base_pair_complementarity,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
basel_problem_convergence,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
bayes_theorem,0,-1.0526006023407504,0.15872535942806212,0.1371528065868041,0.0778288060019171,-6.259515844852731e-15,0.0007761276610860058,0.11406322171818697,0.8851606506207332
bedouin_sedentary_transition,0,-0.9123572355589077,0.350970238800322,0.3799348859844043,0.053411570588870194,-3.628675104686734e-15,0.002928099531485099,0.6753972850649645,0.32167461540355397
beehiiv_platform_model,0,-1.0585634409958797,0.15483586828917426,0.1366903868799784,0.047038208104699414,-1.4474601758370458e-14,0.001688663041855637,0.2590427897284718,0.739268547229687
belief_argument_conclusion,0,-1.176033095598477,0.17580560771851908,0.1564223487291704,0.0524822110798934,-1.4159795036519278e-14,0.0017254816136691316,0.26886743627467824,0.7294070821116668
berkshire_compounding_culture,0,-0.7711820950808135,0.11476044846654324,0.10366321205812047,0.022632569834594066,-2.3927667339722926e-14,0.002889335468801033,0.4640433260051582,0.5330673385260647
bgs_eigenvector_thermalization,4,-0.7150133543925993,-0.0794071060067985,0.11413007412365414,0.037650389711096466,-1.008745730166232e-14,0.0006784207905860715,0.27585211797662057,0.7234694612328033
bgs_spectral_universality,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
bh_merger_gravitational_infall,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
big_data_astrophysics_arbitrage,0,-1.0304895840605317,0.2724927883389539,0.27979655348193294,0.052995197920620365,-6.7605692409053325e-15,0.002577704246821514,0.5349380554806532,0.462484240272532
biological_specification,0,-0.769901861809528,0.11555916847238376,0.1014346399828812,0.04484108524262681,-9.390049161503085e-15,0.0011535407775390331,0.17494133313643073,0.8239051260860397
bip_narrative_illusion,0,-0.8942367260884994,0.36242092555575983,0.24784034024378468,0.038699799827298806,-7.588162667011435e-15,0.006796497583543426,0.6256023078635462,0.36760119455291795
birthday_paradox_collison,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
blackstone_carried_interest_taxation,0,-0.9533461853407827,0.3237823480149355,0.34786595376544155,0.03533298276358946,-5.584638493752696e-15,0.0035125874422724888,0.7980688718459489,0.1984185407117842
blackstone_conflicts_of_interest,5,-1.1857970216685072,0.16941796071496126,0.17293652190125103,0.05493195022916132,-1.2747312142291304e-14,0.00141887396060859,0.29100072544139083,0.7075804005980133
blackstone_smd_control,6,-0.9513922143598356,0.32500140375135406,0.3444645696101973,0.06922898875759376,-3.593335299161772e-15,0.002286525451778465,0.505580594084178,0.49213288046404696
blackstone_tax_receiveable_agreement,3,-0.7616760345791194,0.10182270210233645,0.1025394106243025,0.03436172338849274,-1.3851949623987282e-14,0.0013498532786869845,0.26944782117283,0.7292023255484968
board_of_peace_2026,3,-1.0548613691988313,0.15731489794530626,0.1410882471049896,0.03861073791402057,-1.852681557960372e-14,0.00224686364356329,0.35572500911167276,0.6420281272447824
boe_base_rate_policy_2024,0,-0.853797256075973,0.2908657393366836,0.31026641893939594,0.04775993288088355,-4.478151080995807e-15,0.002834010007081781,0.6347190007806824,0.3624469892122403
boiled_pineapple_trend_2026,3,-0.3651445997075976,0.05445552710652992,0.048838678898941515,0.013365341085595436,-1.852657230911264e-14,0.0022468612427113247,0.3557261959987817,0.6420269427585256
boltzmann_universality_2026,4,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
bonbon_drop_sticker_craze,0,-0.853797256075973,0.2908657393366836,0.31026641893939594,0.04775993288088355,-4.478151080995807e-15,0.002834010007081781,0.6347190007806824,0.3624469892122403
boom_bust_path_dependency,0,-0.7671910017647918,0.1172504369305066,0.0967156976376984,0.09186702842257008,-2.5768518860558226e-15,0.0003281998695618054,0.04395407193782687,0.9557177281926139
borsuk_ulam_theorem,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
boundary_dissolution_risk,0,-1.176033095598477,0.17580560771851908,0.1564223487291704,0.0524822110798934,-1.4159795036519278e-14,0.0017254816136691316,0.26886743627467824,0.7294070821116668
brain_network_paradigm_2026,0,-0.7716070082290543,0.11449535097231558,0.10440288161507598,0.015261498943500991,-3.345761853297813e-14,0.004017033119880589,0.6574313213371381,0.33855164554301465
brazil_2026_general_elections,0,-0.853797256075973,0.2908657393366836,0.31026641893939594,0.04775993288088355,-4.478151080995807e-15,0.002834010007081781,0.6347190007806824,0.3624469892122403
brazil_hiv_vtn_elimination,0,-0.4398712700318808,0.07070632079926648,0.038387985409296235,0.01730305796057449,-2.0686978832377246e-14,0.002914669814075948,0.1691060864732834,0.8279792437126613
brazil_mexico_financial_requirement,5,-0.9721286829888861,0.21142459796327703,0.0011346387026365944,0.026417696102694052,-5.165020870988508e-14,0.013321790566952369,7.552008566555823e-05,0.9866026893474337
broke_vs_poor_grocery_math,0,-1.1772945582956718,0.17501859841680065,0.15861824583946943,0.030599313348935203,-2.6970765739321853e-14,0.0032502623388835695,0.5254749411640727,0.4712747964970708
brouwer_fixed_point,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
burali_forte_paradox,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
burden_of_proof_engineering_safety,5,-0.9251345275287962,0.3413832149801691,0.29875637802939575,0.5247274167752537,-1.1856959342662604e-16,8.803895682159431e-05,0.013271519315071152,0.9866404417281074
burden_of_proof_scientific_empirical,0,-0.8625511373586133,0.2851388725882562,0.32507225732781725,0.04995625488622435,-4.170064631752582e-15,0.0024849230629878033,0.6357049850678281,0.36181009186918817
bureaucratic_legibility_collapse,0,-0.8891137124281954,0.3664113305772544,0.3996379366501595,0.05349349537804281,-3.2113328902034905e-15,0.0029739626475073044,0.6963488265654731,0.30067721078702275
bureaucratic_self_preservation,6,-1.0155105759165182,0.2824436137012897,0.2924939468471535,0.053047993362916795,-6.248251022637371e-15,0.0026356036190414733,0.5563473892470203,0.4410170071339445
bushman_money_magic,0,-1.3787981441926322,0.2061163194966277,0.18339208311207478,0.06153114153767999,-1.4159703119948738e-14,0.0017254585625940742,0.2688664765099651,0.729408064927455
busy_beaver_noncomputability,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
bwb_adeg_rewesale_conditions,0,-1.0444462185823695,0.16381276778496276,0.12295802479015133,0.21928486827029997,-8.656597178066575e-16,0.00011611746613633575,0.0128769059045653,0.9870069766292993
c_physical_blue_wavelength,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
canada_germany_ai_pact,0,-0.7526985734280995,0.1262920645036628,0.07148793499634042,0.34327067901827146,-1.8554432466063043e-16,2.8482927430030223e-05,0.0017963614008783431,0.9981751556716918
canal_panama_influence,0,-0.9335355039815568,0.33614196081820086,0.3133804172160716,0.378993651547986,-2.2806051853551376e-16,0.000161235584133902,0.027583848465054357,0.9722549159508119
cancer_chronotherapy_timing,0,-0.6121045624614727,0.1210066911305956,0.017613780158979665,0.01908103451033318,-3.811420134580846e-14,0.00812234384297202,0.03387376379990825,0.9580038923571579
cancer_prevention,0,-0.9472545045474109,0.3275828642395883,0.33726183183557723,0.1410068390793045,-1.4087112739667004e-15,0.0009186667385182146,0.1916662925297213,0.8074150407317618
cantor_set_topology,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
cantors_diagonal_argument,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
cap_theorem,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
capability_eval_overhang,0,-0.9523121441723569,0.32442747213927203,0.3460659417486565,0.053270744370479794,-4.4781536874348765e-15,0.0028340179920727008,0.6347179644570927,0.36244801755083894
capital_misallocation_spiral,0,-0.9226909764827715,0.3429077130146506,0.294502755078225,0.5671162862673458,-1.0119862222981424e-16,7.621554673683837e-05,0.011065307776549689,0.9888584766767136
capital_rotation_ai_narrative,0,-0.9472545045474109,0.3275828642395883,0.33726183183557723,0.1410068390793045,-1.4087112739667004e-15,0.0009186667385182146,0.1916662925297213,0.8074150407317618
car_ownership_norm_us,0,-0.9539947430120302,0.3233777217654969,0.3489949335754048,0.02408229637857158,-6.220945818402168e-15,0.0038977291649025425,0.8935635020166861,0.10253876881841743
carbon_credit_markets_2026,0,-1.0535498897889681,0.15813311198910615,0.13880528316738025,0.06136128762596399,-9.390098868977347e-15,0.0011535398370148406,0.1749422335589835,0.823904226604011
carrier_deployment_deterrence,0,-1.0155105759165182,0.2824436137012897,0.2924939468471535,0.053047993362916795,-6.248251022637371e-15,0.0026356036190414733,0.5563473892470203,0.4410170071339445
carrying_capacity,0,-0.8741347042841819,0.37636215593959016,0.41233533001538003,0.05354629082033924,-2.9683584348291125e-15,0.003000533780766366,0.7088974814919689,0.2881019847272677
cartel_drone_surveillance_el_paso,0,-1.0973551636743215,0.39230973887837184,0.3723993219152149,0.39463926857140535,-2.88217936159168e-16,0.00020086846853834196,0.03562600012332044,0.9641731314081415
cascading_constraint_failure,0,-1.1105746266144525,0.38406229698354555,0.39541116406836846,0.16531805580755238,-1.4087154567800047e-15,0.00091866706082568,0.19166744842386174,0.807413884515314
castration_longevity_choice,0,-0.7711820950808135,0.11476044846654324,0.10366321205812047,0.022632569834594066,-2.3927667339722926e-14,0.002889335468801033,0.4640433260051582,0.5330673385260647
cb_far_beyond_human,0,-1.3787981441926322,0.2061163194966277,0.18339208311207478,0.06153114153767999,-1.4159703119948738e-14,0.0017254585625940742,0.2688664765099651,0.729408064927455
cbdc_implementation,0,-0.853797256075973,0.2908657393366836,0.31026641893939594,0.04775993288088355,-4.478151080995807e-15,0.002834010007081781,0.6347190007806824,0.3624469892122403
central_limit_theorem_convergence,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
cfius_hiefo_emcore_divestment,0,-0.9362294769382375,0.3351114781474563,0.35969888394818195,0.05332742980130192,-4.114413251076221e-15,0.002874411252849581,0.6518447777769902,0.3452808109701643
cg_israelgaza_20231012,0,-1.1810384588312994,0.40344970404241626,0.42761125231632796,0.08594051991311122,-3.593289178971936e-15,0.0022864931296004694,0.505574382898995,0.492139123971408
chaitins_omega_undecidability,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
champions_bass_fishing_exclusion,3,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
china_africa_zero_tariff_2026,0,-0.7899026952896364,0.33266612750259145,0.20219863616312347,0.03172898325458378,-8.847205467074324e-15,0.008556636763066701,0.6222115764594476,0.3692317867774945
china_contraceptive_tax,0,-0.9533461853407827,0.3237823480149355,0.34786595376544155,0.03533298276358946,-5.584638493752696e-15,0.0035125874422724888,0.7980688718459489,0.1984185407117842
china_vactrain_standard,0,-0.8542839175456888,0.2905621179102982,0.3111135771767494,0.03931769896063366,-5.056374156475927e-15,0.003189625799622538,0.7197727353986064,0.27703763880177623
cholesterol_pill_cost,0,-0.9472545045474109,0.3275828642395883,0.33726183183557723,0.1410068390793045,-1.4087112739667004e-15,0.0009186667385182146,0.1916662925297213,0.8074150407317618
church_turing_thesis,0,-0.24235677819369053,0.03842524726328298,0.01955261072191807,0.00012121586922809792,-1.4026356515079525e-13,0.019226263178897328,0.979866164292934,0.0009075725283089431
cinderella_midnight_deadline,0,-1.0444462185823695,0.16381276778496276,0.12295802479015133,0.21928486827029997,-8.656597178066575e-16,0.00011611746613633575,0.0128769059045653,0.9870069766292993
civilizational_lifecycle_solara,0,-0.7711820950808135,0.11476044846654324,0.10366321205812047,0.022632569834594066,-2.3927667339722926e-14,0.002889335468801033,0.4640433260051582,0.5330673385260647
civilizational_maintenance_debt,0,-0.9412380777324816,0.331336430537654,0.3267887086218606,0.2453752464762603,-5.296785291948394e-16,0.00035791407710221104,0.06852833782084734,0.931113748102051
clawderberg_recursive_slop,0,-0.9444868177341625,0.32930958614037353,0.33244396802641374,0.1890185699218546,-8.549916854739623e-16,0.0005667686825482546,0.11369195268942718,0.8857412786280255
click_chemistry_paradigm_2026,0,-0.7705046375927496,0.1151831049159259,0.10248392475640473,0.03438458831388831,-1.4159964017488398e-14,0.0017255049407949787,0.26887217152015264,0.7294023235390665
climate_attribution_2026,3,-1.0518929288065892,0.15916686725481208,0.13592092056103822,0.09010498952235575,-4.811406580306766e-15,0.000600705118340559,0.0862232368186232,0.913176058063041
climate_catastrophe_belief,3,-1.2571392769474818,0.1879295447616918,0.16721001246042014,0.05610178201813967,-1.4159769382250546e-14,0.0017254664599517947,0.2688664847935855,0.7294080487464768
climate_event_attribution,0,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
